83
83
83
83
82
82
83
82
82
81
81
82
82
81
81
80
80
80
80
80
81
80
80
80
80
80
80
79
80
80
79
78
78
79
79
80
79
79
79
79
79
79
79
79
79
80
80
80
80
80
80
80
80

